,Unnamed: 0,Unnamed: 0.1,domination_number,total_domination_number,connected_domination_number,independence_number,zero_forcing_number,diameter,radius,order,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,min_degree,max_degree,clique_number,residue,annihilation_number,vertex_cover_number,girth,density,estrada_index,transitivity,global_efficiency,local_efficiency,wiener_index,algebraic_connectivity,k-slater-index,k_residual_index,randic_index,augmented_randic_index,harmonic_index,atom_bond_connectivity_index,sum_connectivity_index,first_zagreb_index,second_zagreb_index,slater,sub_total_domination_number,CW_disparity,closed_CW_disparity,inverse_disparity,closed_inverse_disparity,average_vertex_disparity,average_closed_vertex_disparity,irregularity,2-residue,number_of_degree_one_nodes,average_degree,number_of_min_degree_nodes,number_of_max_degree_nodes,is_bipartite,is_eulerian,is_planar,is_regular,is_cubic,is_not_K_n,is_triangle_free,is_claw_free,is_tree,is_at_free,has_bridges,is_chordal,is_2_edge_connected,is_distance_regular,is_strongly_regular,is_semieulerian,is_bull_free,is_complete_graph,is_sub_cubic,name,paired_domination_number,power_domination_number,2-power_domination_number,2-domination_number,2-forcing_number,total_forcing_number,networkx_graph
graph7c.g6-graph310,,,2,2,2,3,3,3,2,7,2,4,3,2,7,1,4,4,3,4,4,3,0.47619047619047616,32.50339362010082,0.5454545454545454,0.7142857142857143,0.42857142857142855,35.0,0.6637515115370562,1,1,3.3658609565541604,2.75,3.2452380952380953,6.737235367502796,4.007085932067094,64.0,102.0,2,2,2.333333333333333,2.033333333333333,3.666666666666667,2.9166666666666665,2.142857142857143,2.5714285714285716,2.892857142857143,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,graph7c.g6-graph310,2,1,1,4,1,3,
graph7c.g6-graph311,,,2,2,2,3,3,3,2,7,2,3,3,2,7,1,4,3,3,4,4,3,0.47619047619047616,29.9372598058619,0.4090909090909091,0.7222222222222223,0.5000000000000001,34.0,0.8225903191007171,1,1,3.3231321849709863,2.75,3.1738095238095236,6.829103074957036,3.9759018574402285,64.0,99.0,2,2,2.4499999999999997,2.1166666666666663,4.083333333333333,3.0833333333333335,2.142857142857143,2.4285714285714284,2.7142857142857144,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,graph7c.g6-graph311,2,1,1,4,1,3,
graph7c.g6-graph312,,,2,2,2,3,3,3,2,7,2,4,3,2,7,1,5,4,3,4,4,3,0.5238095238095238,41.822249910585775,0.6206896551724138,0.746031746031746,0.7095238095238096,33.0,0.8250721540164503,1,1,3.294076134127351,2.5833333333333335,3.1182539682539683,7.298399537943076,4.124930433901853,80.0,141.0,2,2,2.033333333333333,1.7333333333333332,3.0833333333333335,2.333333333333333,2.7142857142857144,3.142857142857143,3.4285714285714284,3.5,1,3.142857142857143,1,1,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph312,2,1,1,4,1,3,
graph7c.g6-graph313,,,2,2,2,3,3,3,2,7,2,3,3,2,8,2,4,3,3,4,4,3,0.47619047619047616,28.197586957400677,0.2857142857142857,0.7222222222222223,0.34523809523809523,34.0,1.0462762836504467,1,1,3.401430446955849,2.75,3.307142857142857,6.791504795918788,4.053832467512418,62.0,94.0,2,2,2.1666666666666665,1.75,3.166666666666667,2.333333333333333,2.2857142857142856,3.0,3.0,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,graph7c.g6-graph313,2,1,1,3,1,3,
graph7c.g6-graph314,,,2,2,2,3,3,3,2,7,2,3,3,2,8,2,4,3,3,4,4,3,0.47619047619047616,28.815227343767322,0.42857142857142855,0.7222222222222223,0.6428571428571429,34.0,0.8850924585232448,1,1,3.3913937458237804,2.75,3.288095238095238,6.812674238217552,4.045150979930959,62.0,93.0,2,2,2.5,1.9999999999999998,4.333333333333333,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,graph7c.g6-graph314,2,1,1,3,1,3,
graph7c.g6-graph315,,,2,2,2,3,3,3,2,7,2,3,3,2,8,2,5,3,3,4,4,3,0.5238095238095238,38.32075087735034,0.5357142857142857,0.746031746031746,0.8531746031746034,33.0,1.0760906650497928,1,1,3.345451614119292,2.5833333333333335,3.2015873015873013,7.3161818358365815,4.179625333772443,78.0,133.0,2,2,1.9499999999999997,1.5999999999999999,2.75,2.083333333333333,2.7142857142857144,3.4285714285714284,3.642857142857143,3.5,0,3.142857142857143,3,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,graph7c.g6-graph315,2,1,1,3,1,3,
graph7c.g6-graph316,,,2,3,3,3,4,2,2,7,2,3,3,2,6,2,4,3,2,4,4,3,0.47619047619047616,27.021868411982854,0.3,0.7380952380952381,0.3095238095238095,32.0,1.2679491924311255,1,2,3.4342869646372325,3.0,3.3714285714285714,6.786088240148662,4.099845879801549,60.0,88.0,2,2,2.5,2.25,4.0,3.5,1.8571428571428572,2.2857142857142856,2.607142857142857,3.0,0,2.857142857142857,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph316,4,1,1,3,1,4,
graph7c.g6-graph317,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,3,4,4,3,0.5238095238095238,36.682042324019065,0.4444444444444444,0.7619047619047619,0.39999999999999997,31.0,1.318669356395027,1,1,3.3883154273234752,2.75,3.284126984126984,7.288104506893879,4.232937961029796,76.0,127.0,2,2,2.083333333333333,1.7,3.0,2.25,2.4285714285714284,3.142857142857143,3.25,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph317,2,1,1,3,1,4,
graph7c.g6-graph318,,,2,2,2,3,4,2,2,7,2,3,3,2,6,2,5,3,3,4,4,3,0.5238095238095238,35.39000443274706,0.4444444444444444,0.7619047619047619,0.680952380952381,31.0,1.3186693563950287,1,1,3.3682420250593372,2.75,3.246031746031746,7.330443391491406,4.215574985866878,76.0,125.0,2,2,2.1666666666666665,1.8999999999999997,3.166666666666667,2.6666666666666665,2.2857142857142856,2.857142857142857,3.25,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph318,2,1,1,3,1,4,
graph7c.g6-graph319,,,1,2,1,3,4,2,1,7,1,4,3,2,6,2,6,4,3,4,4,3,0.5714285714285714,49.183065436685396,0.6,0.7857142857142857,0.8912698412698413,30.0,1.4384471871911793,1,1,3.3247934641540273,2.583333333333333,3.1658730158730157,7.800380343148356,4.340456187890207,94.0,173.0,1,2,1.9166666666666665,1.7,2.6666666666666665,2.25,2.7142857142857144,3.142857142857143,3.25,3.5,0,3.4285714285714284,2,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,graph7c.g6-graph319,2,1,1,3,1,4,
graph7c.g6-graph320,,,2,2,2,3,3,3,2,7,2,3,3,2,7,2,4,3,3,4,4,3,0.47619047619047616,30.091559829499435,0.4090909090909091,0.7222222222222223,0.5079365079365079,34.0,1.0877708215156054,1,1,3.3713203435596424,2.75,3.25,6.786864775393217,4.010149914563,64.0,100.0,2,2,2.6666666666666665,2.333333333333333,4.5,3.5,1.7142857142857142,2.0,2.0,3.5,0,2.857142857142857,4,3,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph320,2,1,1,4,1,3,
graph7c.g6-graph321,,,2,3,3,3,3,3,2,7,2,4,3,2,7,1,4,4,3,4,4,3,0.47619047619047616,33.18762815959026,0.5217391304347826,0.7222222222222223,0.35714285714285715,34.0,0.7639320225002108,1,1,3.3231321849709863,2.75,3.1738095238095236,6.760954727535173,3.958263767235187,66.0,108.0,2,2,2.4166666666666665,2.083333333333333,4.0,3.0000000000000004,2.142857142857143,2.4285714285714284,2.642857142857143,3.5,1,2.857142857142857,1,3,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,graph7c.g6-graph321,4,1,1,4,1,3,
graph7c.g6-graph322,,,2,2,2,3,3,3,2,7,2,3,3,2,7,2,4,3,3,4,4,3,0.47619047619047616,28.465126220666136,0.2857142857142857,0.7222222222222222,0.25000000000000006,34.0,1.0699591187105486,1,1,3.4182671993614564,2.9166666666666665,3.34047619047619,6.7510646813989075,4.067653566976365,62.0,95.0,2,2,2.083333333333333,2.0,3.0000000000000004,2.8333333333333335,2.4285714285714284,2.5714285714285716,2.7857142857142856,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph322,2,1,1,3,1,3,
graph7c.g6-graph323,,,2,3,3,3,3,3,2,7,2,3,3,2,7,2,4,3,3,4,4,3,0.47619047619047616,29.30291275242778,0.42857142857142855,0.7301587301587302,0.47222222222222227,33.0,1.097886967409694,1,1,3.4182671993614564,2.9166666666666665,3.34047619047619,6.7510646813989075,4.067653566976365,62.0,95.0,2,2,2.25,2.083333333333333,3.5000000000000004,3.0000000000000004,2.2857142857142856,2.4285714285714284,2.642857142857143,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,graph7c.g6-graph323,4,1,1,3,1,3,
graph7c.g6-graph324,,,2,2,2,3,3,3,2,7,2,4,3,2,7,2,5,4,3,4,4,3,0.5238095238095238,39.540086710300756,0.5357142857142857,0.753968253968254,0.5476190476190477,32.0,1.1227241878023753,1,1,3.372325067656968,2.75,3.253968253968254,7.254572279017937,4.2021279208178495,78.0,135.0,2,2,1.9833333333333332,1.7666666666666664,2.8333333333333335,2.4166666666666665,2.7142857142857144,3.142857142857143,3.5357142857142856,3.5,0,3.142857142857143,3,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph324,2,1,1,3,1,3,
graph7c.g6-graph325,,,2,2,2,3,2,3,2,7,2,3,3,2,8,1,4,3,3,4,4,3,0.47619047619047616,32.219121734322606,0.5217391304347826,0.7142857142857143,0.6706349206349207,35.0,0.7737357388702328,1,1,3.2962587314333103,2.5833333333333335,3.1214285714285714,6.822564284353818,3.9357611801897807,66.0,106.0,2,2,2.4166666666666665,1.9166666666666665,4.0,2.6666666666666665,2.142857142857143,2.7142857142857144,2.892857142857143,3.5,1,2.857142857142857,1,3,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,graph7c.g6-graph325,2,1,1,4,1,2,
graph7c.g6-graph326,,,2,3,3,3,3,3,2,7,2,3,3,2,8,1,4,3,3,4,4,3,0.47619047619047616,32.5344067403114,0.5217391304347826,0.7142857142857144,0.6428571428571429,35.0,0.6972243622680069,1,1,3.3189141007523464,2.5833333333333335,3.1547619047619047,6.773035461497106,3.949582279653728,66.0,107.0,2,2,2.6666666666666665,2.083333333333333,4.666666666666666,3.0,1.8571428571428572,2.4285714285714284,2.642857142857143,3.5,1,2.857142857142857,1,3,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,graph7c.g6-graph326,4,1,1,4,1,3,
graph7c.g6-graph327,,,2,2,2,3,2,3,2,7,2,3,3,2,7,2,4,3,3,4,4,3,0.47619047619047616,28.87562125669146,0.42857142857142855,0.7222222222222222,0.5595238095238095,34.0,1.0132736290608,1,1,3.401430446955849,2.75,3.307142857142857,6.791504795918788,4.053832467512418,62.0,94.0,2,2,2.1666666666666665,1.75,3.166666666666667,2.333333333333333,2.2857142857142856,3.0,3.0,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,graph7c.g6-graph327,2,1,1,4,1,2,
graph7c.g6-graph328,,,2,2,2,3,3,3,2,7,2,3,3,2,7,2,4,3,3,4,4,3,0.47619047619047616,28.399833410036386,0.42857142857142855,0.7301587301587302,0.619047619047619,33.0,1.1338017374909803,1,1,3.3913937458237804,2.75,3.288095238095238,6.812674238217552,4.045150979930959,62.0,93.0,2,2,2.1666666666666665,1.8333333333333333,3.3333333333333335,2.5,2.4285714285714284,2.857142857142857,2.9642857142857144,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,graph7c.g6-graph328,2,1,1,4,1,3,
graph7c.g6-graph329,,,2,2,2,3,3,3,2,7,2,3,3,2,7,2,5,3,3,4,4,3,0.5238095238095238,37.9863688376127,0.5357142857142857,0.753968253968254,0.8456349206349206,32.0,1.2594736037211285,1,1,3.345451614119292,2.5833333333333335,3.2015873015873013,7.3161818358365815,4.179625333772443,78.0,133.0,2,2,2.1166666666666663,1.6833333333333331,3.25,2.25,2.5714285714285716,3.2857142857142856,3.607142857142857,3.5,0,3.142857142857143,3,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,graph7c.g6-graph329,2,1,1,4,1,3,
graph7c.g6-graph330,,,2,3,3,3,3,4,2,7,2,4,3,2,9,1,4,4,3,4,4,3,0.47619047619047616,36.1215218050237,0.625,0.7023809523809523,0.5,37.0,0.615041252232477,1,1,3.2707259421636903,2.5833333333333335,3.0785714285714283,6.747125413639062,3.897696132325915,68.0,115.0,2,2,2.75,2.1666666666666665,4.833333333333334,3.1666666666666665,1.7142857142857142,2.2857142857142856,2.4642857142857144,3.5,2,2.857142857142857,2,3,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph330,4,1,1,4,1,3,
graph7c.g6-graph331,,,2,3,3,3,2,4,2,7,2,3,3,2,8,1,4,3,3,4,4,3,0.47619047619047616,31.81539955481162,0.5454545454545454,0.7023809523809523,0.634920634920635,37.0,0.6338322203185348,1,1,3.3658609565541604,2.75,3.2452380952380953,6.737235367502796,4.007085932067094,64.0,102.0,2,2,2.333333333333333,1.9999999999999998,3.666666666666667,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph331,4,1,1,4,1,2,
graph7c.g6-graph332,,,2,2,2,3,3,3,2,7,2,3,3,2,7,1,4,3,3,4,4,3,0.47619047619047616,30.0633423440959,0.4090909090909091,0.7222222222222223,0.46428571428571436,34.0,0.800460387073823,1,1,3.333168886103055,2.75,3.1928571428571426,6.807933632658273,3.9845833450216874,64.0,100.0,2,2,2.25,1.9999999999999998,3.5,2.8333333333333335,2.2857142857142856,2.5714285714285716,2.7857142857142856,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,graph7c.g6-graph332,2,1,1,4,1,3,
graph7c.g6-graph333,,,2,2,2,3,3,3,2,7,2,4,3,2,7,1,5,4,3,4,4,3,0.5238095238095238,41.98209104821869,0.6206896551724138,0.746031746031746,0.6976190476190477,33.0,0.8057365806528194,1,1,3.30411283525942,2.5833333333333335,3.1373015873015873,7.2772300956443114,4.133611921483313,80.0,142.0,2,2,2.1166666666666663,1.6833333333333331,3.25,2.25,2.5714285714285716,3.2857142857142856,3.607142857142857,3.5,1,3.142857142857143,1,1,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph333,2,1,1,4,1,3,
graph7c.g6-graph334,,,2,3,3,3,3,3,2,7,2,3,3,2,8,1,4,3,3,4,4,3,0.47619047619047616,30.840141526530587,0.4090909090909091,0.7142857142857144,0.376984126984127,35.0,0.6939955383040937,1,1,3.3658609565541604,2.75,3.2452380952380953,6.737235367502796,4.007085932067094,64.0,102.0,2,2,2.3333333333333335,1.9999999999999998,3.666666666666667,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,graph7c.g6-graph334,4,1,1,3,1,3,
graph7c.g6-graph335,,,2,2,2,3,3,3,2,7,2,4,3,2,8,1,5,4,3,4,4,3,0.5238095238095238,42.86050344133746,0.6206896551724138,0.7380952380952381,0.6761904761904762,34.0,0.7091169591010161,1,1,3.3267682045784563,2.5833333333333335,3.1706349206349205,7.227701272787599,4.147433020947259,80.0,143.0,2,2,2.1166666666666663,1.6833333333333331,3.25,2.25,2.5714285714285716,3.2857142857142856,3.607142857142857,3.5,1,3.142857142857143,1,1,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph335,2,1,1,3,1,3,
graph7c.g6-graph336,,,2,2,2,3,3,3,2,7,2,3,3,2,6,2,4,3,2,4,4,3,0.47619047619047616,26.886448137505145,0.3,0.7301587301587301,0.3571428571428571,33.0,1.214342261791484,1,2,3.4342869646372325,3.0,3.3714285714285714,6.786088240148662,4.099845879801549,60.0,88.0,2,2,2.4166666666666665,2.1666666666666665,3.833333333333333,3.3333333333333335,2.0,2.4285714285714284,2.75,3.0,0,2.857142857142857,2,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph336,2,1,1,3,1,3,
graph7c.g6-graph337,,,2,2,2,3,3,3,2,7,2,3,3,2,6,2,5,3,3,4,4,3,0.5238095238095238,36.11182220700197,0.4444444444444444,0.753968253968254,0.5936507936507937,32.0,1.262718638636237,1,1,3.3883154273234752,2.75,3.284126984126984,7.288104506893879,4.232937961029796,76.0,127.0,2,2,1.9999999999999998,1.65,2.8333333333333335,2.166666666666666,2.5714285714285716,3.2857142857142856,3.4642857142857144,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph337,2,1,1,3,1,3,
graph7c.g6-graph338,,,2,2,2,3,3,2,2,7,2,3,3,2,6,2,5,3,3,4,4,3,0.5238095238095238,35.598007082594165,0.4444444444444444,0.7619047619047619,0.6531746031746032,31.0,1.4079824509612457,1,1,3.3782787261914065,2.75,3.265079365079365,7.309273949192643,4.224256473448337,76.0,126.0,2,2,1.9999999999999998,1.7333333333333332,2.8333333333333335,2.333333333333333,2.5714285714285716,3.142857142857143,3.4285714285714284,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph338,2,1,1,3,1,3,
graph7c.g6-graph339,,,1,2,1,3,3,2,1,7,1,4,3,2,6,2,6,4,3,4,4,3,0.5714285714285714,49.55731754034235,0.6,0.7857142857142857,0.8785714285714287,30.0,1.413094015707482,1,1,3.334830165286096,2.583333333333333,3.1849206349206347,7.779210900849591,4.349137675471666,94.0,174.0,1,2,1.9499999999999997,1.5999999999999999,2.75,2.083333333333333,2.7142857142857144,3.4285714285714284,3.642857142857143,3.5,0,3.4285714285714284,2,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,graph7c.g6-graph339,2,1,1,3,1,3,
graph7c.g6-graph340,,,2,3,3,3,3,3,2,7,2,3,3,2,7,1,3,3,3,4,4,3,0.42857142857142855,24.12377176523412,0.375,0.6904761904761905,0.33333333333333337,36.0,0.6570769172228303,1,1,3.393846850117352,3.0,3.3,6.230710143300821,3.8439169337830945,50.0,69.0,2,3,3.0833333333333335,2.75,5.833333333333333,4.833333333333334,1.4285714285714286,1.7142857142857142,2.0357142857142856,3.5,1,2.5714285714285716,1,5,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,graph7c.g6-graph340,4,1,1,4,1,3,
graph7c.g6-graph341,,,2,3,3,3,2,3,2,7,2,3,3,2,7,2,3,3,2,4,4,3,0.42857142857142855,23.013134548772367,0.4,0.6904761904761905,0.4761904761904762,36.0,0.7856802566224655,1,2,3.4494897427831783,3.0,3.4,6.242640687119286,3.9080264443913366,48.0,63.0,2,3,2.8333333333333335,2.333333333333333,5.0,3.5,1.5714285714285714,2.0,2.0,3.0,0,2.5714285714285716,3,4,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,graph7c.g6-graph341,4,1,1,4,1,2,
graph7c.g6-graph342,,,2,3,3,3,3,3,2,7,2,4,3,3,7,2,4,4,3,4,4,3,0.47619047619047616,31.592489076047165,0.5714285714285714,0.7222222222222221,0.42857142857142855,34.0,0.885092458523246,1,1,3.4451406528991324,3.0833333333333335,3.392857142857143,6.689455124580262,4.090156154021772,62.0,97.0,2,2,2.333333333333333,2.333333333333333,3.666666666666667,3.666666666666667,2.142857142857143,2.142857142857143,2.4285714285714284,3.5,0,2.857142857142857,3,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,graph7c.g6-graph342,4,1,1,3,1,3,
graph7c.g6-graph343,,,2,3,3,3,3,3,2,7,2,3,3,2,6,2,4,3,2,4,4,3,0.47619047619047616,28.006473207819923,0.45,0.7301587301587302,0.523809523809524,33.0,1.1863934973516723,1,2,3.4443236657693017,3.0,3.3904761904761904,6.764918797849899,4.108527367383008,60.0,89.0,2,2,2.5,2.083333333333333,4.0,3.0,1.8571428571428572,2.4285714285714284,2.642857142857143,3.0,0,2.857142857142857,2,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph343,4,1,1,3,1,3,
graph7c.g6-graph344,,,2,2,2,3,3,2,2,7,2,4,3,2,6,2,5,4,3,4,4,3,0.5238095238095238,37.416902265894684,0.5555555555555556,0.7619047619047619,0.6047619047619047,31.0,1.3009883298293754,1,1,3.395164807052259,2.75,3.296031746031746,7.275062814559652,4.238810696068478,76.0,128.0,2,2,1.9999999999999998,1.65,2.8333333333333335,2.1666666666666665,2.5714285714285716,3.2857142857142856,3.4642857142857144,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph344,2,1,1,3,1,3,
graph7c.g6-graph345,,,2,3,3,3,2,4,2,7,2,3,3,2,8,1,3,3,3,4,4,3,0.42857142857142855,23.965121437420127,0.375,0.6785714285714286,0.38095238095238093,38.0,0.5857864376269052,1,1,3.393846850117352,3.0,3.3,6.230710143300821,3.8439169337830945,50.0,69.0,2,3,3.0,2.6666666666666665,5.5,4.5,1.4285714285714286,1.7142857142857142,1.8928571428571428,3.5,1,2.5714285714285716,1,5,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,graph7c.g6-graph345,4,1,1,4,1,2,
graph7c.g6-graph346,,,2,3,3,3,3,4,2,7,2,4,3,3,9,1,4,4,3,4,4,3,0.47619047619047616,35.136217553916325,0.6818181818181818,0.6825396825396824,0.5714285714285714,40.0,0.3983208681168457,1,1,3.4307392125526213,2.9166666666666665,3.3642857142857143,6.566236010942973,4.054152383802084,64.0,105.0,2,2,2.5,2.1666666666666665,4.0,3.1666666666666665,1.8571428571428572,2.2857142857142856,2.4642857142857144,3.5,1,2.857142857142857,1,2,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,graph7c.g6-graph346,4,1,1,4,1,3,
graph7c.g6-graph347,,,2,3,3,3,3,3,2,7,2,3,3,2,7,1,4,3,3,4,4,3,0.47619047619047616,29.643306615394007,0.42857142857142855,0.7142857142857143,0.42857142857142866,35.0,0.6665462869331822,1,1,3.398717474235544,3.0,3.3095238095238093,6.73181881173267,4.053099344356224,62.0,96.0,2,2,2.75,2.4166666666666665,4.833333333333334,3.8333333333333335,1.7142857142857142,2.0,2.2142857142857144,3.5,1,2.857142857142857,1,1,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,graph7c.g6-graph347,4,1,1,3,1,3,
graph7c.g6-graph348,,,2,2,2,3,3,3,2,7,2,4,3,2,7,1,5,4,3,4,4,3,0.5238095238095238,41.378165364725895,0.6428571428571429,0.7380952380952381,0.6738095238095239,34.0,0.6823557249157356,1,1,3.3664446963793546,2.75,3.246031746031746,7.207751693809433,4.197936895661836,78.0,137.0,2,2,2.1666666666666665,1.8333333333333333,3.333333333333333,2.5,2.4285714285714284,2.857142857142857,2.9642857142857144,3.5,1,3.142857142857143,1,1,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph348,2,1,1,3,1,3,
graph7c.g6-graph349,,,2,3,3,3,2,3,2,7,2,3,3,3,7,2,3,3,2,4,4,3,0.42857142857142855,22.442466694611976,0.2,0.6825396825396824,0.23809523809523808,37.0,0.7530203962825335,1,2,3.4663264951887856,3.1666666666666665,3.4333333333333336,6.202200572599405,3.921847543855284,48.0,64.0,2,3,2.5,2.333333333333333,4.0,3.5,1.8571428571428572,2.0,2.0,3.0,0,2.5714285714285716,3,4,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,graph7c.g6-graph349,4,1,1,4,1,2,
graph7c.g6-graph350,,,2,2,2,3,2,3,2,7,2,3,3,2,7,2,4,3,2,4,4,3,0.47619047619047616,28.302873834803744,0.45,0.7142857142857142,0.6071428571428571,35.0,0.8143492057686641,1,2,3.4443236657693017,3.0,3.3904761904761904,6.764918797849899,4.108527367383008,60.0,89.0,2,2,2.333333333333333,1.9999999999999998,3.6666666666666665,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.0,0,2.857142857142857,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph350,2,1,1,4,1,2,
graph7c.g6-graph351,,,2,2,2,3,2,3,2,7,2,3,3,2,7,2,5,3,3,4,4,3,0.5238095238095238,37.19284501978862,0.5555555555555556,0.746031746031746,0.8376984126984127,33.0,1.0148377569644025,1,1,3.395164807052259,2.75,3.296031746031746,7.275062814559652,4.238810696068478,76.0,128.0,2,2,1.9166666666666665,1.5999999999999999,2.6666666666666665,2.083333333333333,2.7142857142857144,3.4285714285714284,3.642857142857143,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,graph7c.g6-graph351,2,1,1,3,1,2,
graph7c.g6-graph352,,,2,2,2,3,3,3,2,7,2,3,3,3,7,2,4,3,2,4,4,3,0.47619047619047616,27.828421720799923,0.3,0.7142857142857141,0.3095238095238095,35.0,0.9728434489241358,1,2,3.461160418174909,3.1666666666666665,3.4238095238095236,6.724478683330018,4.1223484668469546,60.0,90.0,2,2,2.4166666666666665,2.333333333333333,3.833333333333333,3.6666666666666665,2.0,2.142857142857143,2.4285714285714284,3.0,0,2.857142857142857,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph352,2,1,1,3,1,3,
graph7c.g6-graph353,,,2,2,2,3,3,3,2,7,2,4,3,3,7,2,5,4,3,4,4,3,0.5238095238095238,38.79570431766398,0.5555555555555556,0.7460317460317459,0.5238095238095238,33.0,1.0148377569644023,1,1,3.4220382605899355,2.9166666666666665,3.3484126984126985,7.213453257741007,4.261313283113885,76.0,130.0,2,2,1.9999999999999998,1.8166666666666664,2.8333333333333335,2.5,2.5714285714285716,3.0,3.357142857142857,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph353,2,1,1,3,1,3,
